movie_title,domestic_total_gross,release_date,runtime_(mins),rating,genre,distributor,director,producer,production_budget,widest_release_theaters,actors,writers,cinematographers,composers
The Giant Mechanical Man,7396,2012-04-27 00:00:00,94,PG-13,Romantic Comedy,Tribeca Film,,,N/A,1,"Jenna Fischer,Chris Messina,Malin Akerman,Topher Grace",,,
The Gift,12008642,2000-12-22 00:00:00,111,R,Horror Thriller,Paramount Classics,Sam Raimi,"Gary Lucchesi,Tom Rosenberg",N/A,807,"Cate Blanchett,Giovanni Ribisi,Keanu Reeves,Katie Holmes,Greg Kinnear,Hilary Swank",Billy Bob Thornton,,Christopher Young
The Gift (2015),43787265,2015-08-07 00:00:00,108,R,Thriller,STX Entertainment,Joel Edgerton,Jason Blum,$5 million,"2,503","Jason Bateman,Rebecca Hall,Joel Edgerton",Joel Edgerton,,
Gigantic,102704,2009-04-03 00:00:00,99,R,Comedy,First Independent Pictures,,"John Wells, ,((executive))",N/A,11,"Paul Dano,Zooey Deschanel,Edward Asner,Jane Alexander,John Goodman,Zach Galifianakis",,,
Gigantic,,2018-03-09 00:00:00,,Not Yet Rated,Animation,Buena Vista,Nathan Greno,,N/A,,,,,
Gigantic: A Tale of Two Johns,160621,2003-05-23 00:00:00,102,Unrated,Documentary,Cowboy,,,N/A,5,,,,
Gigi,,1958-05-15 00:00:00,119,G,Musical,MGM,Vincente Minnelli,Arthur Freed,N/A,,"Leslie Caron,Maurice Chevalier,Louis Jourdan,Hermione Gingold,Eva Gabor,Jacques Bergerac,Isabel Jeans,John Abbott",Alan Jay Lerner,Joseph Ruttenberg,Frederick Loewe
Gigli,6087542,2003-08-01 00:00:00,124,R,Crime Comedy,Sony (Revolution),Martin Brest,Casey Silver,$54 million,"2,215","Ben Affleck,Jennifer Lopez,Justin Bartha,Christopher Walken*,Al Pacino*",,Robert Elswit,John Powell
Gilda Live,2261507,1980-03-28 00:00:00,90,R,Unknown,Warner Bros.,Mike Nichols,Lorne Michaels,N/A,,,,,
Gille's Wife,32799,2005-11-18 00:00:00,103,Unrated,Foreign,Cinema Guild,,,N/A,2,,,,
Gimme Shelter,1359910,2014-01-24 00:00:00,100,PG-13,Drama,Roadside Attractions,,,N/A,385,"Vanessa Hudgens,Rosario Dawson,Brendan Fraser,Stephanie Szostak",,,
Gimme the Loot,104442,2013-03-22 00:00:00,79,Unrated,Comedy / Drama,IFC,,,N/A,10,,,,
Ginger & Fred,837623,1986-03-28 00:00:00,125,PG-13,Foreign,MGM,,,N/A,1,,,,
Ginger & Rosa,1012973,2013-03-15 00:00:00,90,PG-13,Drama,A24,,,N/A,99,"Elle Fanning,Alice Englert,Christina Hendricks,Annette Bening,Timothy Spall,Oliver Platt",,,
Ginger Snaps,2554,2001-10-26 00:00:00,109,Unrated,Horror,Cinema Village,,,N/A,1,,,,
Ginger Snaps II: Unleashed,,2004-01-30 00:00:00,94,R,Unknown,Seville,,,$3.5 million,53,,,,
The Gingerbread Man,1677131,1998-01-23 00:00:00,114,R,Thriller,PolyGram,Robert Altman,,N/A,30,"Kenneth Branagh,Embeth Davidtz,Robert Downey, Jr.,Daryl Hannah,Tom Berenger,Famke Janssen,Robert Duvall",,,Mark Isham
Giorgio Moroder Presents Metropolis,27362,2011-10-07 00:00:00,,Unrated,Sci-Fi,Kino Classics,,,N/A,16,,,,
The Girl,104883,2001-04-20 00:00:00,84,Unrated,Unknown,Artistic License,,,N/A,,,,,
The Girl (2013),,2013-03-08 00:00:00,95,PG-13,Drama,Brainstorm Media,,,N/A,7,,,,
The Girl (Flickan),2201,2010-09-17 00:00:00,95,Unrated,Drama,Olive Films,,,N/A,1,,,,
Girl 6,4939939,1996-03-22 00:00:00,108,R,Comedy,Fox Searchlight,Spike Lee,"Jon Kilik, ,(executive)",N/A,"1,077","Madonna*,John Cameron Mitchell*",,,
A Girl and a Gun,3018,2013-07-03 00:00:00,75,Unrated,Drama,First Run,,,N/A,10,,,,
A Girl Called Rosemarie,3744,1999-10-15 00:00:00,127,Unrated,Unknown,Castle Hill,,,N/A,,,,,
A Girl Cut in Two,409658,2008-08-15 00:00:00,115,Unrated,Foreign,IFC,,,N/A,21,Ludivine Sagnier,,,
Girl from Monaco,602992,2009-07-03 00:00:00,95,R,Foreign,Magnolia,Anne Fontaine,,N/A,31,"Fabrice Luchini,Roschdy Zem,Louise Bourgoin",,,
The Girl from Paris,183266,2003-03-21 00:00:00,103,Unrated,Unknown,Films Philos,,,N/A,5,,,,
The Girl in a Swing,747013,1989-09-29 00:00:00,117,R,Unknown,Miramax,,,N/A,,,,,
Girl in Progress,2609412,2012-05-11 00:00:00,90,PG-13,Comedy / Drama,Lionsgate,,,N/A,322,"Eugenio Derbez,Eva Mendes,Matthew Modine,Patricia Arquette",,,Christopher Lennertz
The Girl in the Book,8245,2015-12-11 00:00:00,88,Unrated,Drama,Freestyle Releasing,,,N/A,10,,,,
The Girl In The Photographs,,2016-04-01 00:00:00,98,R,Horror Thriller,Independent,,,N/A,,"Christy Carlson Romano,Kal Penn,Kenny Wormald",,,
The Girl in the Picture,202428,1986-07-09 00:00:00,91,PG-13,Unknown,Samuel Goldwyn,,,N/A,,,,Dick Pope,
The Girl in the Red Velvet Swing,,1955-10-01 00:00:00,109,Unrated,Crime Drama,Fox,Richard Fleischer,Charles Brackett,N/A,,"Ray Milland,Joan Collins,Farley Granger,Luther Adler,Phillip Reed,Gale Robbins,John Hoyt*,Harvey Stephens*,Emile Meyer*","Charles Brackett,Walter Reisch",Milton Krasner,"Leigh Harline,Edward B. Powell"
A Girl Like Her,,2015-03-27 00:00:00,93,PG-13,Drama,Parkside Releasing,,,N/A,,,,,
Girl Model,21154,2012-09-05 00:00:00,78,Unrated,Documentary,First Run,,,N/A,5,,,,
Girl Most Likely,1378591,2013-07-19 00:00:00,103,PG-13,Comedy,Roadside Attractions,,"Steve Golin, ,(executive),Kristen Wiig, ,(executive)",N/A,351,"Kristen Wiig,Annette Bening,Matt Dillon,Darren Criss",,,
The Girl Next Door,14589444,2004-04-09 00:00:00,109,R,Comedy,Fox,Luke Greenfield,"Arnon Milchan, ,(executive producer)",N/A,"2,148","Emile Hirsch,Elisha Cuthbert,Timothy Olyphant,Chris Marquette,Paul Dano,Olivia Wilde*",Stuart Blumberg,,Paul Haslinger
The Girl Next Door (2000),771712,2000-04-14 00:00:00,82,R,Documentary,Indican,,,N/A,5,,,,
Girl on a Bicycle,91401,2014-02-14 00:00:00,101,R,Romantic Comedy,"Monterey Media, Inc.",,,N/A,52,Paddy Considine,,,
The Girl on the Bridge,1708839,2000-07-28 00:00:00,90,R,Foreign,Paramount Classics,,,N/A,48,,,,
The Girl on the Train,208023,2010-01-22 00:00:00,105,Unrated,Foreign,Strand,,,$9 million,10,,,,
The Girl on the Train (2014),3124,2014-07-04 00:00:00,80,R,Drama,"Monterey Media, Inc.",,,N/A,2,,,,
The Girl on the Train (2016),,2016-10-07 00:00:00,,Unknown,Thriller,Universal,Tate Taylor,,N/A,,"Emily Blunt,Rebecca Ferguson",,,
Girl Play,11523,2005-04-01 00:00:00,80,Unrated,Romantic Comedy,Wolfe Releasing,,,N/A,1,,,,
Girl Rising,1727259,2013-03-07 00:00:00,101,PG-13,Documentary,Gathr Films,,,N/A,170,,,,
A Girl Walks Home Alone at Night,491910,2014-11-21 00:00:00,99,Unrated,Foreign,Kino Lorber,,,N/A,19,,,,
The Girl Who Kicked the Hornet's Nest,5190196,2010-10-29 00:00:00,148,R,Foreign,Music Box Films,,,N/A,208,"Michael Nyqvist,Noomi Rapace",,,
The Girl Who Played with Fire,7638241,2010-07-09 00:00:00,129,R,Thriller,Music Box Films,,,N/A,185,"Michael Nyqvist,Noomi Rapace",,,
Girl with a Pearl Earring,11670971,2003-12-12 00:00:00,95,PG-13,Period Drama,Lions Gate,,,N/A,402,"Colin Firth,Scarlett Johansson,Tom Wilkinson,Cillian Murphy",,,Alexandre Desplat
The Girl with Red Hair,39001,1983-02-25 00:00:00,156,PG,Unknown,United Artists,,,N/A,,,,,
The Girl with the Dragon Tattoo,10095170,2010-03-19 00:00:00,152,R,Thriller,Music Box Films,Niels Arden Oplev,,$13 million,202,"Michael Nyqvist,Noomi Rapace",,,
The Girl with the Dragon Tattoo (2011),102515793,2011-12-21 00:00:00,160,R,Thriller,Sony / Columbia,David Fincher,"Cean Chaffin,Ryan Kavanaugh, ,(executive),Scott Rudin,Steven Zaillian, ,(executive)",$90 million,"2,950","Daniel Craig,Rooney Mara,Christopher Plummer,Stellan Skarsgard,Robin Wright Penn,Joely Richardson*,Goran Visnjic*,Joel Kinnaman*",Steven Zaillian,,"Trent Reznor,Atticus Ross"
"Girl, Interrupted",28912646,1999-12-21 00:00:00,127,R,Drama,Sony / Columbia,James Mangold,"Cathy Konrad,Douglas Wick",$40 million,"1,935","Winona Ryder,Angelina Jolie,Brittany Murphy,Elisabeth Moss",James Mangold,,Mychael Danna
Girlfight,1565852,2000-09-29 00:00:00,110,R,Sports Drama,Sony / Screen Gems,Karyn Kusama,,N/A,253,Michelle Rodriguez,,,Theodore Shapiro
Girlfriend Boyfriend - GF BF,64414,2012-08-03 00:00:00,105,Unrated,Foreign,China Lion,,,N/A,16,,,,
The Girlfriend Experience,695840,2009-05-22 00:00:00,77,R,Comedy,Magnolia,Steven Soderbergh,Gregory Jacobs,N/A,48,,"Brian Koppelman,David Levien",,
Girlfriends,18000,1996-07-19 00:00:00,65,Unrated,Comedy Thriller,First Run,,,N/A,1,,,,
Girlhood,37977,2003-10-29 00:00:00,86,Unrated,Unknown,Wellspring,,,N/A,3,,,,Theodore Shapiro
Girlhood (2015),60765,2015-01-30 00:00:00,112,Unrated,Foreign,Strand,,,N/A,5,,,,
Girls Against Boys,7529,2013-02-01 00:00:00,,R,Thriller,Anchor Bay Films,,,N/A,2,,,,
Girls Can't Swim,69250,2002-04-19 00:00:00,102,Unrated,Unknown,Wellspring,,,N/A,2,,,,
The Girls in the Band,,2013-05-10 00:00:00,86,Unrated,Documentary,Artist Tribe/One Step,,,N/A,,,,,
Girls Just Want to Have Fun,6326051,1985-04-12 00:00:00,87,PG,Unknown,New World,,"James G. Robinson*, ,(Executive)",N/A,613,"Sarah Jessica Parker,Helen Hunt",,Thomas E. Ackerman,"Thomas Newman,Thomas Newman"
Girls Rock!,159294,2008-03-07 00:00:00,90,PG,Documentary,Shadow Dist.,,,N/A,14,,,,
Girls Will Be Girls,148047,2003-10-10 00:00:00,79,Unrated,Unknown,IFC,,,N/A,14,,,,
Girlstown,503667,1996-08-21 00:00:00,90,R,Unknown,October,,,N/A,,,,,
Giuliani Time,21967,2006-05-12 00:00:00,118,Unrated,Documentary,Cinema Libre,,,N/A,2,,,,
"Give 'Em Hell, Harry!",11000000,1975-09-18 00:00:00,104,PG,Drama,Unknown,,,"$230,000",,,,,
Give Me Your Hand,3601,2009-09-11 00:00:00,80,Unrated,Foreign,Strand,,,N/A,1,,,,
Give My Regards to Broad St.,1393501,1984-10-16 00:00:00,108,PG,Unknown,Fox,,,N/A,,,,,
The Giver,45090374,2014-08-15 00:00:00,91,PG-13,Fantasy Drama,Weinstein Company,Phillip Noyce,"Scooter Braun, ,(executive),Jeff Bridges,Nikki Silver,Ralph Winter, ,(executive)",$25 million,"3,003","Jeff Bridges,Meryl Streep,Brenton Thwaites,Alexander Skarsgrd,Katie Holmes,Taylor Swift","Michael Mitnick,Robert B. Weide",,Marco Beltrami
Gladiator,187705427,2000-05-05 00:00:00,155,R,Historical Epic,DreamWorks,Ridley Scott,Douglas Wick,$103 million,"3,188","Russell Crowe,Joaquin Phoenix","David Franzoni,John Logan,William Nicholson",,"Klaus Badelt*, ,(Additional music),Hans Zimmer"
Gladiator (1992),9223441,1992-03-06 00:00:00,101,R,Sports Drama,Columbia,,,N/A,"1,356","Cuba Gooding, Jr.",Robert Mark Kamen,,
Gladiators of Rome,8201,2014-11-11 00:00:00,94,PG,Animation,Viva Pictures Distribution,,,N/A,11,,,,
The Glamorous Life of Sachiko Hanai,5383,2007-04-13 00:00:00,90,Unrated,Foreign,Palm,,,N/A,1,,,,
The Glass House,18150259,2001-09-14 00:00:00,111,PG-13,Thriller,Sony / Columbia,,Neal H. Moritz,$30 million,"1,601","Leelee Sobieski,Diane Lane,Stellan Skarsgard,January Jones*",,,Christopher Young
The Glass Menagerie,895904,1987-10-23 00:00:00,134,PG,Drama,Cineplex Odeon,Paul Newman,,N/A,,"John Malkovich,Karen Allen",,Michael Ballhaus,
The Glass Shield,3291163,1995-06-02 00:00:00,108,PG-13,Crime Drama,Miramax,,,N/A,294,Ice Cube,,Elliot Davis,
Glass: A Portrait of Philip in Twelve Parts,20018,2008-04-18 00:00:00,115,Unrated,Documentary,Koch Lorber Films,Scott Hicks,,N/A,1,,,,
Glastonbury,8419,2007-02-23 00:00:00,138,R,Documentary,ThinkFilm,,,N/A,3,,,,
Gleaming the Cube,2777280,1989-01-13 00:00:00,100,PG-13,Unknown,Fox,,,N/A,469,,,,
The Gleaners and I,155320,2001-03-07 00:00:00,82,Unrated,Documentary,Zeitgeist,,,N/A,4,,,,
Glee The 3D Concert Movie,11862398,2011-08-12 00:00:00,100,PG,Concert,Fox,,,$9 million,"2,040",,,,
Glen Campbell... I'll Be Me,365422,2014-10-24 00:00:00,105,PG,Documentary,Area23a,James Keach,,N/A,18,,,,
Glen or Glenda,10158,1981-05-22 00:00:00,,PG,Unknown,Paramount,,,N/A,,,,,
Glen or Glenda?,,1953-04-16 00:00:00,67,Unrated,Unknown,Unknown,,,N/A,,,,,
Glengarry Glen Ross,10725228,1992-10-02 00:00:00,100,R,Drama,New Line,James Foley,,N/A,417,"Jack Lemmon,Al Pacino,Ed Harris,Alan Arkin,Kevin Spacey,Alec Baldwin,Jonathan Pryce",David Mamet,,James Newton Howard
The Glenn Miller Story,,1953-12-10 00:00:00,115,Unrated,Music Drama,Universal,Anthony Mann,Aaron Rosenberg,N/A,,"James Stewart,June Allyson,Harry Morgan,Charles Drake,George Tobias,Barton MacLane,Sig Ruman,Kathleen Lockhart*","Valentine Davies,Oscar Brodney",William Daniels,
The Glimmer Man,20351264,1996-10-04 00:00:00,92,R,Action Comedy,Warner Bros.,John Gray,,N/A,"2,236","Steven Seagal,Keenen Ivory Wayans,Alexa Vega*,Brian Cox",,,Trevor Rabin
A Glimpse Inside the Mind of Charles Swan III,45350,2013-02-08 00:00:00,86,R,Comedy,A24,Roman Coppola,Roman Coppola,N/A,18,"Charlie Sheen,Bill Murray,Patricia Arquette,Jason Schwartzman",Roman Coppola,,
Glitter,4274407,2001-09-21 00:00:00,104,PG-13,Music Drama,Fox,,Laurence Mark,$22 million,"1,225","Mariah Carey,Terrence Howard",,,Terence Blanchard
Gloomy Sunday,585604,2003-06-20 00:00:00,112,Unrated,Unknown,Menemsha,,,N/A,16,,,,
Gloria,4197729,1999-01-22 00:00:00,108,R,Crime Drama,Sony / Columbia,,,$30 million,"1,527",Sharon Stone,Steven Antin,,Howard Shore
Gloria,4059673,1980-10-01 00:00:00,123,PG,Unknown,Columbia,,,N/A,,Gena Rowlands,,,
Gloria (2014),2107925,2014-01-24 00:00:00,110,R,Foreign,Roadside Attractions,,,N/A,110,,,,Lorne Balfe
Gloria (2015),14701,2015-07-17 00:00:00,120,R,Foreign,Picturehouse (II),,,N/A,3,,,,
Glory,26828365,1989-12-14 00:00:00,118,R,War,TriStar,Edward Zwick,"Pieter Jan Brugge, ,(co-producer)",N/A,811,"Matthew Broderick,Denzel Washington,Cary Elwes,Morgan Freeman",,,James Horner
Glory Daze,15134,1996-09-27 00:00:00,99,R,Unknown,7th Art,,Chris Moore,N/A,,"Ben Affleck,Sam Rockwell,John Rhys-Davies,Matthew McConaughey*,Brendan Fraser*,Matt Damon*, ,(Cameo)",,,
Glory Road,42647449,2006-01-13 00:00:00,106,PG,Sports Drama,Buena Vista,,Jerry Bruckheimer,N/A,"2,397","Josh Lucas,Derek Luke,Jon Voight*",,,Trevor Rabin
GMO OMG,47558,2013-09-13 00:00:00,83,Unrated,Documentary,Submarine Deluxe,,,N/A,9,,,,
Gnomeo and Juliet,99967670,2011-02-11 00:00:00,84,G,Animation,Buena Vista,Kelly Asbury,,N/A,"3,037","James McAvoy, ,(Voice),Emily Blunt, ,(Voice),Michael Caine*, ,(Voice),Maggie Smith*, ,(Voice),Jason Statham*, ,(Voice),Patrick Stewart*, ,(Voice),Stephen Merchant* ,(Voice),Julie Walters* ,(Voice),Dolly Parton* ,(Voice)",,,"Chris Bacon,James Newton Howard"
Go,16943454,1999-04-09 00:00:00,98,R,Comedy,Sony / Columbia,Doug Liman,,$20 million,"1,563","Katie Holmes,Sarah Polley,Jay Mohr,Timothy Olyphant,Breckin Meyer*,Melissa McCarthy*",John August,,
Go Away Mr. Tumor,286639,2015-08-14 00:00:00,85,Unrated,Comedy,China Lion,,,N/A,18,,,,
Go Fish,2405285,1994-07-16 00:00:00,88,R,Unknown,Samuel Goldwyn,,,N/A,,,,,
Go For It,180237,2011-05-13 00:00:00,90,PG-13,Comedy / Drama,Lionsgate,,,N/A,218,,,,
Go For Sisters,70495,2013-11-08 00:00:00,121,Unrated,Drama / Thriller,Variance Films,John Sayles,,N/A,12,"Edward James Olmos,Harold Perrineau",John Sayles,,
Go for Zucker,87490,2005-12-09 00:00:00,95,Unrated,Foreign,First Run,,,N/A,7,,,,
Go Go Tales,,2008-04-16 00:00:00,105,Not Yet Rated,Comedy,IFC,Abel Ferrara,,N/A,,"Willem Dafoe,Bob Hoskins,Matthew Modine,Asia Argento",,,
Go Goa Gone,298457,2013-05-10 00:00:00,111,Unrated,Foreign,Eros,,,N/A,92,,,,
Go Now!,25695,1998-05-01 00:00:00,81,R,Drama,Gramercy,Michael Winterbottom,,N/A,3,Sophie Okonedo,,,
Go Tigers!,151779,2001-09-21 00:00:00,102,R,Documentary,IFC,,,N/A,61,,,,
The Go-Getter,11931,2008-06-06 00:00:00,93,R,Comedy / Drama,Peace Arch Entertainment,,,N/A,5,"Zooey Deschanel,Jena Malone",,,
Goal 2: Living the Dream,225067,2008-08-29 00:00:00,115,PG-13,Sports Drama,Arenas Entertainment,Jaume Collet-Serra,"Lawrence Bender, ,(executive)",N/A,99,"Anna Friel,Rutger Hauer",,,
Goal! The Dream Begins,4283255,2006-05-12 00:00:00,118,PG,Sports Drama,Buena Vista,,"Lawrence Bender, ,(executive)",N/A,"1,007",Anna Friel,,,Graeme Revell
Goats,,2012-08-10 00:00:00,94,Not Yet Rated,Drama,Image Entertainment,,,N/A,,"Vera Farmiga,David Duchovny,Ty Burrell,Keri Russell",,,
GoBots: Battle of the Rock Lords,1338264,1986-03-21 00:00:00,75,G,Animation,Atlantic,,,N/A,"1,045",,,,
God and Gays: Bridging the Gap,5095,2008-10-24 00:00:00,,Unrated,Documentary,Indican,,,N/A,2,,,,
God Bless America,122550,2012-05-11 00:00:00,104,R,Comedy,Magnolia,Bobcat Goldthwait,,N/A,15,,Bobcat Goldthwait,,
God Grew Tired of Us,301447,2007-01-12 00:00:00,89,PG,Documentary,Newmarket,,"Brad Pitt, ,(executive)",N/A,10,,,,
God Help the Girl,102757,2014-09-05 00:00:00,111,Unrated,Drama,Amplify,,,N/A,59,,,,
"God is Great, I'm Not",73181,2002-11-06 00:00:00,100,Unrated,Unknown,Empire,,,N/A,1,,,,
God Loves Uganda,51229,2013-10-11 00:00:00,83,Unrated,Documentary,Variance Films,,,N/A,5,,,,
God of Vampires,53345,2010-07-02 00:00:00,106,Unrated,Action Horror,Nocturnal Features,,,N/A,10,,,,
God Particle,,2017-02-24 00:00:00,,Unknown,Sci-Fi,Paramount,Julius Onah,J.J. Abrams,N/A,,,Oren Uziel,,
"God Said, 'Ha!'",55970,1999-02-12 00:00:00,85,PG-13,Unknown,Miramax,,Quentin Tarantino,N/A,5,,,,
God the Father,113276,2014-10-17 00:00:00,101,R,Documentary,Rocky Mountain Pictures,,,N/A,15,,,,
God Tussi Great Ho,163756,2008-08-15 00:00:00,152,Unrated,Foreign,Eros,,,N/A,69,,,,
God's Army,2637726,2000-03-10 00:00:00,108,PG,Drama,Zion,,,N/A,50,,,,
God's Army 2: States of Grace,203144,2005-11-04 00:00:00,128,PG-13,Action / Crime,Main Street Movie Co.,,,"$800,000",35,,,,
God's Not Dead,60755732,2014-03-21 00:00:00,113,PG,Drama,Freestyle Releasing,,,$2 million,"1,860",,,,
God's Not Dead 2,,2016-04-01 00:00:00,121,PG,Drama,Pure Flix,,,N/A,"2,419","Pat Boone,Robin Givens,Melissa Joan Hart,Ernie Hudson,Jesse Metcalfe,David A.R. White,Ray Wise",,,
God's Pocket,169976,2014-05-09 00:00:00,87,R,Drama,IFC,John Slattery,Dean Devlin,N/A,80,"Philip Seymour Hoffman,Christina Hendricks,John Turturro,Richard Jenkins",,,
God's Sandbox,51246,2005-07-29 00:00:00,86,Unrated,Foreign,Indican,,,N/A,3,,,,
The Godfather,133698921,1972-03-15 00:00:00,175,R,Crime Drama,Paramount,,,$6 million,,"Marlon Brando,Al Pacino,James Caan,Robert Duvall,Diane Keaton",,,
The Godfather (Re-issue),1267490,1997-03-21 00:00:00,175,R,Crime Drama,Paramount,,,N/A,40,,,,
The Godfather of Green Bay,,2006-03-24 00:00:00,88,R,Comedy,Garlin Pictures,,,N/A,,"Tony Goldwyn,Lauren Holly",,,
The Godfather Part II,47542841,1974-12-12 00:00:00,200,R,Crime Drama,Paramount,,,$13 million,,"Al Pacino,Robert Duvall,Diane Keaton,Robert DeNiro",,,
The Godfather Part III,66666062,1990-12-25 00:00:00,162,R,Crime Drama,Paramount,,,$54 million,"1,922","Al Pacino,Diane Keaton,Andy Garcia,Eli Wallach,Joe Mantegna,Bridget Fonda,Sofia Coppola",,,
Gods and Generals,12882934,2003-02-21 00:00:00,210,PG-13,War,Warner Bros.,,,$56 million,"1,533",Robert Duvall,,,"Randy Edelman,John Frizzell"
Gods and Monsters,6451628,1998-11-06 00:00:00,105,R,Period Drama,Lions Gate,Bill Condon,,$10 million,149,"Ian McKellen,Brendan Fraser",Bill Condon,,Carter Burwell
The Gods Must Be Crazy,30031783,1984-04-06 00:00:00,109,PG,Comedy,Fox,,,N/A,147,,,,
The Gods Must Be Crazy II,6291444,1990-04-13 00:00:00,97,PG,Comedy,Columbia,,,N/A,323,,,,
Gods of Egypt,,2016-02-26 00:00:00,127,PG-13,Action / Adventure,Lionsgate/Summit,Alex Proyas,"Basil Iwanyk,Stephen Jones, ,(executive),Alex Proyas",$140 million,"3,117","Gerard Butler,Geoffrey Rush,Nikolaj Coster-Waldau","Matt Sazama,Burk Sharpless",,
Godsend,14379751,2004-04-30 00:00:00,102,PG-13,Horror,Lions Gate,,"Mark Canton, ,(executive),Cathy Schulman",$25 million,"2,323","Greg Kinnear,Rebecca Romijn,Robert DeNiro",Mark Bomback,,Brian Tyler
Godspeed,,2010-03-26 00:00:00,99,Not Yet Rated,Thriller,Unknown,,,N/A,,,,,
Godzilla,136314294,1998-05-20 00:00:00,140,PG-13,Sci-Fi Action,Sony / Columbia,Roland Emmerich,Dean Devlin,$130 million,"3,310",Matthew Broderick,"Dean Devlin,Ted Elliott, ,(story),Terry Rossio, ,(story)",,David Arnold
Godzilla (2014),200676069,2014-05-16 00:00:00,123,PG-13,Sci-Fi Action,Warner Bros.,Gareth Edwards,"Jon Jashni,Mary Parent,Brian Rogers,Thomas Tull",$160 million,"3,952","Aaron Johnson,Ken Watanabe,Elizabeth Olsen,Juliette Binoche,Sally Hawkins,David Strathairn,Bryan Cranston",Max Borenstein,,Alexandre Desplat
Godzilla (Original Japanese Version),412520,2004-05-07 00:00:00,98,Unrated,Foreign,Rialto,,,N/A,6,,,,
Godzilla 1985,4116395,1985-08-23 00:00:00,87,PG,Unknown,New World,,,N/A,235,,,,Christopher Young
Godzilla 2,,2018-06-08 00:00:00,,Not Yet Rated,Sci-Fi Action,Warner Bros.,,,N/A,,,,,
Godzilla 2000,10037390,2000-08-18 00:00:00,99,PG,Sci-Fi Horror,Sony / Columbia,,,$13 million,"2,111",,,,
Godzilla vs. Kong,,2020-04-16 00:00:00,,Unknown,Fantasy,Warner Bros.,,,N/A,,,,,
Godzilla: The Japanese Original,150191,2014-04-18 00:00:00,98,Unrated,Foreign,Rialto,,,N/A,21,,,,
The Goebbels Experiment,47211,2005-08-12 00:00:00,108,Unrated,Documentary,First Run,,,N/A,2,,,,
Gogol Bordello Non-Stop,5532,2009-09-11 00:00:00,90,Unrated,Documentary,Lorber Films,,,N/A,1,,,,
Goin' South,7435671,1978-10-06 00:00:00,105,PG,Western,Paramount,,,N/A,,"Jack Nicholson,Danny DeVito",Charles Shyer,,
Going All the Way,113069,1997-09-19 00:00:00,103,R,Comedy,Gramercy,Mark Pellington,Tom Rosenberg,N/A,17,"Jeremy Davies,Ben Affleck,Rose McGowan,Rachel Weisz",,,tomandandy
Going Ape!,5504218,1981-04-10 00:00:00,87,PG,Unknown,Paramount,,,N/A,,Danny DeVito,,,Elmer Bernstein
Going Attractions: The Definitive Story of the American Drive-in Movie,52458,2013-06-07 00:00:00,85,Unrated,Documentary,Drive-in Doc LLC,,,N/A,4,,,,
Going Away,19501,2015-10-02 00:00:00,95,Unrated,Drama,Cohen Media Group,,,N/A,1,"Louise Bourgoin,Dominique Sanda",,,
Going in Style,26869286,1979-12-25 00:00:00,137,PG,Crime Comedy,Warner Bros.,Martin Brest,,N/A,731,,,,
Going in Style (2017),,2017-04-07 00:00:00,,Unknown,Comedy,Warner Bros.,Zach Braff,,N/A,,"Ann-Margret,Alan Arkin,Michael Caine,Matt Dillon,Morgan Freeman,Joey King",Theodore Melfi,,
Going My Way,,1944-05-03 00:00:00,126,Unrated,Comedy / Drama,Paramount,Leo McCarey,Leo McCarey,N/A,,"Bing Crosby,Barry Fitzgerald,Frank McHugh,James Brown,Gene Lockhart,Jean Heather,Rise Stevens","Frank Butler ,(screenplay),Frank Cavett ,(screenplay),Leo McCarey ,(story)",Lionel Lindon,
Going Shopping,31908,2005-09-30 00:00:00,106,PG-13,Comedy,Rainbow Releasing,Henry Jaglom,,N/A,6,,,,
Going the Distance,17804299,2010-09-03 00:00:00,97,R,Romantic Comedy,Warner Bros. (New Line),Nanette Burstein,"Jennifer Gibgot,Adam Shankman",$32 million,"3,030","Drew Barrymore,Justin Long,Christina Applegate,Kristen Schaal,Ron Livingston,Charlie Day,Rob Riggle,Jason Sudeikis,Natalie Morales,Kelli Garner,Jim Gaffigan",Geoff LaTulippe,,Mychael Danna
Going the Distance (2004),1230897,2004-08-20 00:00:00,93,R,Comedy,Odeon,,,N/A,153,,,,
Going Under,3917,2006-06-15 00:00:00,98,Unrated,Drama,Argot Pictures,,,"$50,000",1,,,,
Going Upriver: The Long War of John Kerry,,2004-10-01 00:00:00,130,PG-13,Documentary,ThinkFilm,,,N/A,163,,,,Philip Glass
Gold Diggers in Paris,,1938-06-01 00:00:00,97,Unrated,Musical,Warner Bros.,Ray Enright,,N/A,,"Rudy Vallee,Rosemary Lane,Hugh Herbert,Allen Jenkins,Gloria Dickson,Melville Cooper,Mabel Todd,Fritz Feld,Curt Bois,Edward Brophy","Earl W. Baldwin,Warren Duff,Jerry Wald ,(story),Richard Macaulay ,(story),Maurice Leo ,(story),Jerry Horwin ,(story idea)",Sol Polito,Harry Warren
Gold Diggers of 1933,,1933-05-27 00:00:00,98,Unrated,Musical,Warner Bros.,Mervyn LeRoy,"Robert Lord,Jack L. Warner",N/A,,"Warren William,Joan Blondell,Aline MacMahon,Ruby Keeler,Dick Powell,Guy Kibbee,Ned Sparks,Ginger Rogers","Erwin S. Gelsey,James Seymour,David Boehm ,(dialogue),Ben Markson ,(dialogue),Avery Hopwood* ,(play)",Sol Polito,
